make,price,body,mileage,engV,engType,registration,year,drive
80,6650.0,1,44,1.5,3,1,2013,0
23,8600.0,1,36,1.0,3,1,2013,0
67,14000.0,3,70,2.0,3,1,2008,0
5,5000.0,3,400,2.0,3,1,1991,2
59,8500.0,3,57,1.2,1,1,2013,0
4,9800.0,1,165,1.6,1,1,2006,0
74,17200.0,0,149,4.7,3,1,2008,1
52,2500.0,0,1,2.5,0,1,2007,1
39,17777.0,0,1,2.4,3,1,2010,1
34,27500.0,0,98,3.5,3,1,2008,1
77,12900.0,3,157,1.8,1,1,2008,0
77,12700.0,5,164,1.6,0,1,2012,0
11,2499.0,3,170,1.6,3,1,2008,0
77,3300.0,3,200,1.8,3,1,1989,0
12,3400.0,3,150,1.5,3,1,2004,0
76,2850.0,3,150,1.6,3,1,2008,0
55,14999.0,0,70,2.0,3,1,2010,0
59,5950.0,3,277,1.5,0,1,2005,0
33,10900.0,0,97,2.0,0,1,2008,1
43,48000.0,2,50,5.7,3,1,2009,1
74,14900.0,1,100,1.8,2,1,2010,0
74,6900.0,1,109,1.3,1,1,2007,0
77,24000.0,3,105,2.0,0,1,2012,0
75,1000.0,0,3,2.4,3,1,1986,1
8,4900.0,3,410,1.6,1,1,2015,0
52,8400.0,3,147,2.0,3,1,2007,0
57,13700.0,1,54,1.6,3,1,2013,0
55,12500.0,0,89,1.6,3,1,2011,0
74,9950.0,3,142,1.8,3,1,2008,0
4,33900.0,2,14,1.8,3,1,2014,0
52,6500.0,3,133,1.6,3,1,2007,0
50,6800.0,5,250,1.7,0,1,2003,0
50,5400.0,2,300,3.2,1,1,1997,2
33,27800.0,0,93,3.0,0,1,2012,1
76,2150.0,1,180,1.5,1,1,1996,0
58,24900.0,0,88,4.8,3,1,2008,1
80,5500.0,3,60,1.5,3,1,2013,0
24,1800.0,3,100,2.3,1,1,2000,2
55,9960.0,5,90,1.5,0,1,2013,0
22,9200.0,4,67,1.4,3,1,2013,0
23,19700.0,3,57,2.0,3,1,2012,0
76,1350.0,3,233,1.3,3,1,1984,2
55,10900.0,3,120,2.3,3,1,2006,0
77,8300.0,1,147,1.6,1,1,2006,0
59,5000.0,3,200,1.4,3,1,2007,0
4,14200.0,3,176,3.0,0,1,2005,1
17,4600.0,3,35,1.3,3,1,2013,0
4,3500.0,3,1,2.0,2,1,1988,0
49,7500.0,3,169,2.0,3,1,2005,0
43,22499.0,0,165,3.5,1,1,2008,1
76,2600.0,4,37,1.5,3,1,2006,2
74,8700.0,1,38,1.6,3,1,2008,0
70,13500.0,0,203,2.0,1,1,2008,1
39,3499.0,3,220,1.5,3,1,2001,0
1,2350.0,4,230,1.9,0,0,2003,0
39,9447.75,0,53,1.6,3,1,2013,0
14,7700.0,1,39,1.0,3,1,2012,0
56,4900.0,3,300,1.8,1,1,1998,0
57,13700.0,1,2,1.2,3,1,2016,0
76,3550.0,1,67,1.6,3,1,2008,0
22,6600.0,5,87,1.3,0,1,2012,0
33,10100.0,3,150,2.0,1,1,2008,0
39,7500.0,3,165,2.0,3,1,2006,0
50,18500.0,3,143,5.5,3,1,2007,1
4,23500.0,0,245,3.0,0,1,2007,1
50,5800.0,5,282,2.2,0,1,2001,0
4,33000.0,0,60,2.0,3,1,2011,1
77,24500.0,0,62,2.0,0,1,2012,0
33,20700.0,3,18,2.4,1,1,2014,0
50,39500.0,3,30,1.6,3,1,2014,2
74,19900.0,3,28,1.6,3,1,2014,0
5,36900.0,0,82,3.0,3,1,2010,1
23,40000.0,0,12,3.5,2,1,2014,1
76,3600.0,3,189,1.6,1,1,2007,0
58,45900.0,0,54,3.6,3,1,2011,1
7,55000.0,3,100,6.0,3,1,2006,1
4,35900.0,3,105,2.0,0,1,2014,0
12,5300.0,3,196,1.5,2,1,2007,0
6,6000.0,3,64,1.6,1,1,2008,0
74,4650.0,1,170,1.0,3,1,2002,0
74,3800.0,3,220,1.6,3,1,1994,0
6,6700.0,1,20,1.5,3,1,2012,0
50,102800.0,5,0,2.2,0,1,2016,2
52,7500.0,3,195,1.6,1,1,2007,0
66,14500.0,3,40,1.2,3,1,2014,0
33,4300.0,5,250,2.5,0,1,2001,2
23,11200.0,1,67,1.0,3,1,2013,0
17,3500.0,3,180,1.5,3,1,2004,0
55,1600.0,4,330,1.5,3,1,1984,0
27,7800.0,0,95,2.4,1,1,2008,1
23,11950.0,5,60,1.5,0,1,2015,0
5,8400.0,3,220,2.2,1,1,2001,2
1,15300.0,3,62,2.2,3,1,2009,0
39,6300.0,1,89,1.1,3,1,2006,0
77,18500.0,3,217,3.0,0,1,2006,1
52,15700.0,2,68,1.8,3,1,2011,0
15,5400.0,3,105,1.4,3,1,2009,0
59,11111.0,4,190,1.5,0,1,2011,0
68,7000.0,2,42,1.0,3,1,2012,2
76,3899.0,3,67,1.6,3,1,2012,0
11,3400.0,3,80,1.6,1,1,2009,0
50,8200.0,3,260,3.0,0,1,1997,2
33,5900.0,1,106,1.6,3,1,2006,0
5,8850.0,4,280,2.5,0,1,2000,2
53,400.0,3,1,10.0,3,1,1985,2
5,13700.0,3,122,2.0,3,1,2007,2
55,19999.0,0,45,2.0,3,1,2013,1
77,4100.0,3,88,1.8,1,1,1993,0
5,4800.0,4,400,2.5,0,1,1994,2
57,9600.0,5,66,1.6,0,1,2014,0
13,2700.0,5,111,2.5,0,0,2003,0
17,1300.0,3,172,1.5,3,0,2000,0
12,23900.0,1,33,1.4,2,1,2014,0
50,5900.0,0,271,2.7,0,0,2003,1
50,4000.0,0,287,4.0,0,0,2003,1
30,8700.0,3,150,1.8,3,1,2008,0
59,7999.0,5,92,1.5,0,1,2013,0
5,62900.0,0,1,2.0,0,1,2016,1
7,60000.0,3,54,6.0,3,1,2009,1
42,39900.0,0,124,5.0,3,1,2011,1
5,47000.0,2,5,2.0,3,1,2014,2
67,5800.0,3,250,1.6,3,1,2001,0
39,7900.0,3,147,2.0,1,1,2008,0
4,18400.0,4,151,2.0,0,1,2010,0
5,8100.0,4,180,2.0,0,0,2011,0
49,4600.0,3,230,2.0,3,1,1997,0
76,1950.0,2,25,1.5,1,1,1998,0
76,4000.0,1,104,1.6,3,1,2008,0
77,3600.0,3,320,1.8,1,1,1989,0
12,5400.0,3,170,2.0,1,1,2005,0
5,19900.0,2,218,3.0,3,1,2007,2
5,34900.0,4,136,2.0,0,1,2012,2
43,22900.0,3,120,4.6,3,1,2008,2
22,8500.0,5,200,2.0,0,1,2007,0
80,899.0,2,15,1.2,3,1,1991,2
12,5700.0,3,80,1.5,3,1,2007,0
50,19900.0,2,52,1.8,3,1,2007,2
14,4999.0,4,200,1.6,0,1,2008,0
30,6200.0,2,170,2.0,3,1,1995,0
55,88888.0,0,0,3.0,0,1,2009,1
5,21000.0,1,79,1.6,3,1,2013,2
50,2300.0,1,175,1.4,3,0,2000,0
4,6900.0,3,327,3.7,3,1,1997,1
5,6500.0,3,1,3.0,3,1,1995,2
77,5300.0,4,259,1.6,1,1,1995,0
50,1950.0,3,1,2.0,0,1,1979,2
0,8550.0,3,145,3.2,3,1,2005,0
5,45500.0,3,42,2.0,0,1,2014,2
5,11700.0,3,270,3.0,0,1,2003,2
77,4999.0,1,131,1.4,3,1,2002,0
56,5300.0,1,1,2.0,1,1,1997,0
39,14200.0,3,60,1.6,3,1,2013,0
23,3500.0,5,200,2.0,1,1,1989,2
4,3700.0,1,420,2.0,0,0,2004,0
16,6600.0,2,105,2.4,3,1,2007,1
77,10800.0,5,156,1.6,0,1,2012,0
74,9003.15,3,43,1.3,3,1,2014,0
39,5700.0,3,128,1.4,3,1,2007,0
22,6500.0,5,123,1.4,3,1,2011,0
5,5800.0,2,400,2.0,3,1,1998,2
52,23900.0,0,1,1.8,3,1,2015,0
77,10500.0,5,176,1.6,0,1,2012,0
50,173333.0,2,0,3.0,3,1,2016,1
34,29900.0,0,113,3.5,1,1,2008,1
14,3500.0,5,200,1.9,0,1,1998,0
56,5700.0,3,170,1.4,1,1,2005,0
75,5500.0,0,20,3.0,1,1,1972,1
17,3500.0,3,110,1.5,3,1,2007,0
13,4250.0,3,197,2.7,3,1,2004,0
67,12500.0,3,105,1.8,3,1,2010,0
67,2400.0,1,111,1.3,3,1,1996,0
59,10200.0,2,39,1.5,0,1,2014,0
77,13500.0,3,104,1.8,3,1,2010,0
52,6500.0,0,285,2.5,0,1,1991,1
14,4950.0,4,100,3.0,3,1,2003,0
26,4600.0,3,74,1.6,1,1,2010,0
76,3100.0,3,187,1.6,3,1,2007,0
22,15100.0,4,29,1.4,1,1,2014,0
22,5100.0,5,175,1.9,0,1,2002,0
5,4100.0,3,350,2.4,0,1,1992,2
52,9000.0,0,200,2.0,1,1,2006,1
52,1450.0,0,245,2.8,0,0,1996,1
4,17000.0,0,127,3.0,0,0,2013,1
5,8500.0,3,245,2.2,3,1,2002,2
23,56700.0,2,0,2.3,3,1,2016,2
33,6400.0,1,79,1.4,3,1,2007,0
61,5500.0,3,203,2.0,3,1,2000,0
56,6100.0,3,193,1.4,3,1,2007,0
50,24500.0,0,236,5.0,3,1,2000,1
76,4700.0,3,16,1.6,3,1,2008,0
50,8300.0,3,233,3.2,0,1,2001,2
67,8600.0,3,80,1.8,1,1,2008,0
30,16200.0,0,92,2.0,1,1,2008,1
74,12900.0,3,134,2.4,1,1,2007,0
59,11700.0,5,150,2.3,0,1,2012,0
67,8400.0,3,110,1.6,3,1,2008,0
56,7000.0,4,115,1.7,0,1,2009,0
19,3550.0,3,303,2.0,1,1,1994,0
39,12900.0,0,202,2.5,0,1,2007,1
17,3450.0,3,134,0.8,3,1,2008,0
50,13100.0,3,160,3.7,3,1,2003,2
50,4000.0,3,405,2.0,0,1,1992,2
23,8200.0,5,123,1.8,0,1,2008,0
26,3700.0,3,68,1.5,3,1,2011,0
77,9300.0,5,154,2.0,1,1,2010,0
80,1800.0,3,120,1.2,3,1,2008,0
69,16200.0,0,21,2.0,0,1,2014,1
74,14700.0,1,98,1.6,1,1,2013,0
50,42500.0,3,140,5.5,3,1,2011,1
17,3800.0,3,94,1.5,3,1,2008,0
49,9700.0,1,49,1.5,3,1,2009,0
5,11800.0,0,210,3.0,0,0,2006,1
76,703.95,3,187,1.6,3,1,1985,2
55,3700.0,3,250,2.0,2,1,1995,2
5,3700.0,3,305,1.9,3,0,2000,2
39,18800.0,0,86,2.4,1,1,2012,1
76,5100.0,0,5,1.7,3,1,2000,1
77,16450.0,5,143,2.0,0,1,2012,0
4,30500.0,4,152,3.0,0,1,2012,1
77,35000.0,3,74,4.2,1,1,2011,1
50,23500.0,5,161,2.2,0,1,2011,1
4,8700.0,3,202,3.7,1,1,1998,1
42,55000.0,0,75,3.0,0,1,2013,1
23,40600.0,2,0,2.2,0,1,2016,1
12,7000.0,3,123,2.0,3,1,2008,0
57,2700.0,2,400,2.5,0,1,1995,0
80,6900.0,3,52,1.5,1,1,2013,0
50,74900.0,2,32,6.3,3,1,2007,2
69,10900.0,0,183,2.7,0,1,2006,1
23,36155.0,0,0,2.0,0,1,2016,1
4,49900.0,2,79,4.2,3,1,2007,1
52,11960.0,2,140,2.5,0,1,2007,1
57,9000.0,1,108,1.6,0,1,2008,0
1,2300.0,3,122,1.6,3,1,1991,2
74,19200.0,0,190,2.7,1,1,2005,1
5,2800.0,3,300,1.8,2,1,1987,2
26,6200.0,3,12,1.5,3,1,2013,0
12,8000.0,3,49,1.5,3,1,2011,0
50,11000.0,5,300,2.2,0,1,2007,2
23,18300.0,0,36,2.5,3,1,2012,1
12,4300.0,3,118,1.5,1,1,2005,0
43,2990.0,3,200,3.0,3,0,1997,2
77,34500.0,0,108,3.0,0,1,2012,1
57,4700.0,3,315,2.0,3,1,2003,0
71,8750.0,3,89,1.6,3,1,2008,0
4,53700.0,0,67,3.0,3,1,2013,1
80,1650.0,1,103,1.2,1,1,2002,0
14,13800.0,1,94,1.6,0,1,2013,0
22,6500.0,5,168,1.3,0,1,2011,0
77,4500.0,4,220,2.0,0,0,2005,0
23,7800.0,4,106,1.4,3,1,2011,0
80,8436.285,3,8,1.5,1,1,2015,0
76,2500.0,3,82,1.5,3,1,2007,2
56,7100.0,1,201,1.6,1,1,2005,0
56,10800.0,5,220,2.0,0,1,2006,0
55,16990.0,0,70,1.6,3,1,2014,0
50,42500.0,3,110,3.0,0,1,2011,1
57,9500.0,4,123,1.6,2,1,2008,0
50,3550.0,3,238,2.2,0,0,2001,2
77,17200.0,5,230,3.2,1,1,2008,0
11,4600.0,0,55,1.3,3,1,2011,0
74,27800.0,0,98,2.2,0,1,2013,1
56,7290.0,3,209,2.2,3,1,2004,0
4,14300.0,3,175,3.0,3,1,2006,1
74,26200.0,2,73,2.5,0,1,2012,1
76,4450.0,4,30,1.4,3,1,2012,0
30,16300.0,0,111,2.4,3,1,2008,1
74,17500.0,1,45,1.6,3,1,2014,0
37,39900.0,3,24,2.0,3,1,2016,2
77,10500.0,2,270,2.5,0,1,2007,0
5,10800.0,2,191,2.2,3,1,2002,2
50,35500.0,3,100,3.5,3,1,2010,1
4,1750.0,4,330,1.9,0,0,1996,0
12,6000.0,0,203,1.7,3,1,2007,1
52,12300.0,2,175,2.5,0,1,2008,1
77,10700.0,4,171,1.9,0,1,2010,0
50,16555.0,3,159,3.5,1,1,2006,2
14,6700.0,5,108,1.6,0,1,2007,0
37,10300.0,3,164,2.5,3,1,2006,1
60,130000.0,2,43,6.75,3,1,2006,2
5,5800.0,3,270,4.4,3,1,1996,2
59,4299.0,4,300,1.5,0,1,2003,0
23,16600.0,2,30,2.2,0,1,2013,1
12,94400.0,5,1,5.3,3,1,2014,1
42,95555.0,0,60,4.4,0,1,2014,1
26,9900.0,3,79,2.0,1,1,2014,0
59,10200.0,4,151,1.5,0,1,2011,0
11,6350.0,0,77,2.4,1,1,2008,0
55,7500.0,3,192,10.0,1,1,2003,0
43,22500.0,3,120,3.5,3,1,2010,1
42,46900.0,0,115,3.0,0,1,2012,1
74,8900.0,0,153,2.0,3,1,2003,1
78,5999.0,3,168,2.0,3,1,2000,0
5,12500.0,0,176,3.0,1,1,2002,1
74,5500.0,0,188,2.0,3,1,1999,1
42,6900.0,0,167,2.5,1,1,2003,1
17,2500.0,1,12,1.6,1,1,1998,0
50,2100.0,2,350,2.4,0,1,1988,0
21,205000.0,2,12,4.5,3,1,2012,2
77,10900.0,3,136,1.8,3,1,2008,0
59,9200.0,1,12,1.2,3,1,2013,0
76,1100.0,3,38,1.5,1,1,1990,2
77,9650.0,4,200,1.4,1,1,2009,0
4,31500.0,3,80,2.0,3,1,2013,0
57,15700.0,4,55,1.6,0,1,2012,0
5,12800.0,3,140,2.2,3,1,2005,2
5,22500.0,2,100,3.0,3,1,2007,2
74,19800.0,0,44,2.0,3,1,2013,0
50,6400.0,1,177,2.0,0,0,2008,0
58,54500.0,3,77,4.8,3,1,2012,1
56,8500.0,3,230,2.2,3,1,2006,0
5,19000.0,0,215,3.0,0,1,2006,1
67,10500.0,3,170,1.8,1,1,2008,0
4,69999.0,0,21,3.0,3,1,2015,1
77,51900.0,0,30,3.0,0,1,2015,1
17,4100.0,3,68,1.3,1,1,2011,0
77,10600.0,5,240,2.5,0,1,2009,0
0,8699.0,3,145,3.2,1,1,2005,0
5,17700.0,3,98,2.0,3,1,2011,2
12,12500.0,3,43,1.8,3,1,2012,0
4,21000.0,3,210,4.2,3,1,2009,1
67,10200.0,1,180,1.9,0,1,2008,0
50,2500.0,4,122,2.3,3,1,1987,2
5,51500.0,0,23,3.0,3,1,2013,1
12,12500.0,3,43,1.8,3,1,2012,0
5,39900.0,0,82,3.0,3,1,2011,1
74,35900.0,0,84,3.0,0,1,2013,1
55,18500.0,0,42,1.6,3,1,2012,1
49,11999.0,0,110,2.3,3,1,2008,1
43,13999.0,3,128,3.0,3,1,2006,1
14,19900.0,1,103,1.6,0,1,2012,0
59,9300.0,4,184,1.5,0,1,2011,0
55,20820.0,0,27,1.6,1,1,2015,0
56,6490.0,5,290,1.9,0,1,2004,0
76,3300.0,3,103,1.6,3,1,2006,0
70,4700.0,3,164,2.0,3,1,1998,1
77,9599.0,3,88,1.6,3,1,2014,0
52,13200.0,0,124,3.0,1,1,2008,1
74,28900.0,0,120,3.5,3,1,2011,1
33,23999.0,0,62,2.2,0,1,2012,1
74,35555.0,0,40,3.5,3,1,2013,1
39,33419.1,0,0,2.2,0,1,2015,1
4,20500.0,3,106,1.8,3,1,2011,0
52,2800.0,2,290,2.0,3,1,1990,0
76,3900.0,1,121,1.4,3,1,2008,0
33,5000.0,5,5,2.5,0,1,1999,2
59,10750.0,1,136,1.5,0,1,2011,0
15,5550.0,2,124,1.6,1,1,2007,0
70,4350.0,4,322,2.5,3,1,1998,1
57,12500.0,1,80,1.4,0,1,2013,0
5,18777.0,3,134,4.4,3,1,2005,2
54,750.0,5,100,1.5,3,1,1988,2
70,7600.0,0,132,2.0,3,1,2005,1
59,6400.0,3,51,1.6,3,1,2011,0
30,1750.0,3,193,2.0,1,1,1988,0
52,17499.0,0,149,3.0,1,1,2008,1
47,11950.0,1,150,1.6,3,1,2008,0
5,4950.0,3,1,3.0,3,1,1996,2
71,8200.0,0,50,1.3,3,1,1990,1
39,3000.0,3,155,1.3,1,1,2002,0
67,7000.0,1,77,1.4,3,1,2007,0
55,6750.0,1,150,1.4,3,1,2008,0
74,9000.0,0,180,1.8,1,1,2003,0
50,13200.0,5,260,2.2,0,1,2008,2
76,3777.0,2,70,1.6,3,1,2007,0
17,2700.0,3,250,1.3,3,1,2005,0
76,3950.0,0,120,1.7,1,1,2004,1
52,6300.0,3,126,1.6,3,1,2006,0
23,23500.0,2,5,2.2,0,1,2014,1
30,9300.0,0,183,2.0,3,1,2004,1
59,7300.0,4,200,1.5,0,1,2008,0
59,8350.0,2,141,1.5,2,1,2012,0
50,20900.0,2,250,3.2,0,1,2007,1
33,13000.0,3,6,1.4,3,1,2012,0
76,537.225,3,87,1.5,3,1,1994,2
24,2400.0,5,120,2.5,1,1,2008,2
55,7800.0,1,85,1.6,2,1,2008,1
50,4100.0,3,410,2.2,0,1,1998,2
74,26900.0,0,118,2.7,3,1,2011,1
70,7999.0,3,155,2.0,3,1,2008,1
74,17300.0,2,135,3.5,1,1,2009,0
77,3500.0,1,220,2.0,3,1,1994,0
4,3000.0,4,270,2.5,0,1,1998,0
4,2500.0,4,280,2.5,2,0,1999,1
52,7700.0,3,139,1.5,3,1,2008,0
50,7600.0,3,384,2.8,3,1,2000,2
59,4999.0,3,114,1.4,2,1,2006,0
74,18999.0,0,95,2.0,3,1,2011,1
71,6900.0,1,142,1.3,3,1,2007,0
50,32000.0,0,176,3.2,1,1,2003,1
70,11800.0,0,160,2.0,3,1,2008,1
39,7800.0,2,140,2.0,3,1,2007,0
43,70000.0,0,13,2.0,3,1,2016,1
55,7500.0,1,129,1.6,3,1,2008,0
56,4400.0,2,280,1.8,3,1,1996,0
77,35000.0,0,20,2.0,0,1,2014,1
70,38900.0,0,1,2.0,0,1,2016,1
50,2700.0,3,350,3.0,0,1,1988,2
5,23900.0,0,162,4.8,3,1,2007,1
77,55500.0,0,47,3.0,0,1,2016,1
58,23500.0,0,136,3.6,3,1,2008,1
50,187555.0,2,0,4.7,3,1,2016,1
50,109900.0,3,40,3.0,0,1,2014,1
50,116500.0,3,25,3.0,0,1,2015,1
70,37900.0,0,0,2.0,0,1,2016,1
5,64999.0,3,15,3.0,3,1,2012,2
50,124000.0,0,0,3.0,3,1,2016,1
33,10200.0,2,82,2.0,1,1,2008,0
59,11700.0,0,90,1.5,0,1,2011,1
74,18990.0,0,95,2.0,3,1,2011,1
52,9200.0,3,48,1.5,3,1,2008,0
74,8900.0,2,180,2.0,3,1,2003,1
58,68000.0,0,38,4.8,3,1,2012,1
77,1450.0,1,200,1.8,1,0,1992,0
67,6000.0,1,145,1.2,1,1,2008,0
14,10800.0,5,41,1.6,3,1,2012,0
30,26000.0,0,68,2.0,3,1,2012,1
14,11800.0,1,62,1.6,1,1,2012,0
57,7100.0,5,170,1.6,0,1,2011,0
33,7400.0,1,112,1.4,2,1,2008,0
23,1300.0,1,345,2.0,1,1,1986,2
22,4800.0,1,113,1.2,3,1,2007,0
67,6900.0,1,92,1.4,3,1,2009,0
52,1180.0,3,280,1.8,0,1,1986,0
77,12999.0,5,250,1.9,0,1,2009,0
23,11200.0,3,15,1.0,3,1,2015,0
49,8777.0,3,152,2.3,3,1,2008,1
52,10800.0,0,165,3.0,1,1,2007,1
77,31500.0,0,1,2.0,3,1,2014,1
23,4200.0,5,200,2.0,0,1,2003,0
39,18700.0,0,34,2.0,1,1,2012,1
59,3750.0,1,232,1.8,3,1,1997,0
57,9350.0,1,118,1.6,0,1,2012,0
5,11900.0,3,1,2.8,3,1,2002,2
74,12500.0,0,201,2.0,3,1,2006,1
80,1600.0,1,170,1.1,3,1,1998,0
76,3550.0,1,93,1.6,3,1,2008,0
39,6450.0,3,160,1.6,3,1,2007,0
23,680.0,3,100,2.3,1,1,1980,2
55,15000.0,2,96,3.5,3,1,2008,0
50,20500.0,3,222,5.5,3,1,2006,2
14,10600.0,1,5,1.0,3,1,2014,0
77,10900.0,4,185,1.4,3,1,2011,0
52,17500.0,0,170,3.8,1,1,2008,1
74,8420.0,2,150,2.7,1,1,2005,2
76,3900.0,0,163,1.7,3,1,2002,1
23,26300.0,0,75,2.0,0,1,2014,1
50,8000.0,3,300,2.0,3,1,2000,2
71,3499.0,1,57,1.3,3,1,1998,0
77,13900.0,4,123,1.4,1,1,2013,0
76,3250.0,3,125,1.5,1,1,2006,0
4,1999.0,3,400,1.6,0,1,1986,0
74,11700.0,0,126,2.4,1,1,2008,1
12,5999.0,3,100,1.6,3,1,2006,0
76,1400.0,3,1,1.5,1,1,1996,2
12,18500.0,3,51,2.4,1,1,2012,0
50,1350.0,3,360,2.5,0,0,1989,2
76,2650.0,3,101,1.5,3,1,2005,0
58,69900.0,3,40,3.0,0,1,2013,2
76,2400.0,4,187,1.5,3,1,2000,0
74,11800.0,3,90,1.8,3,1,2008,0
6,4900.0,3,92,1.6,3,1,2007,0
76,2950.0,1,167,1.5,1,1,2005,0
69,16700.0,0,39,2.7,0,1,2013,1
4,2550.0,4,1,2.5,0,0,1998,0
77,11700.0,5,185,1.4,3,1,2008,0
76,2650.0,1,125,1.5,3,1,2004,0
76,1500.0,3,200,1.5,3,1,2000,2
76,3000.0,3,165,1.6,2,1,2006,0
22,1600.0,2,2,1.0,3,1,1992,0
56,1250.0,3,200,1.6,3,0,1996,0
4,13700.0,3,300,2.0,0,1,2005,0
67,13777.0,4,175,1.6,0,1,2012,0
50,1700.0,3,300,2.0,1,0,1998,2
68,4200.0,2,170,0.6,3,1,2000,2
39,28900.0,0,58,2.2,0,1,2013,1
34,14900.0,0,130,3.5,1,1,2005,1
46,10500.0,1,57,1.8,3,1,2014,0
50,22900.0,3,74,2.2,0,1,2011,2
39,11500.0,0,128,2.5,0,1,2009,1
4,27300.0,2,65,2.0,3,1,2011,1
50,33900.0,2,100,5.5,3,1,2007,2
75,8100.0,0,10,2.4,3,1,2015,1
33,34500.0,0,0,2.0,0,1,2016,1
49,16264.95,1,0,1.5,3,1,2016,1
77,7000.0,5,250,2.0,0,1,2004,0
74,39500.0,2,1,2.8,0,1,2016,1
55,15800.0,0,150,4.0,1,1,2008,1
52,9800.0,3,81,2.0,3,1,2009,0
76,2850.0,3,94,1.6,3,1,2007,0
34,32000.0,0,87,3.7,1,1,2011,1
66,9000.0,1,180,2.0,2,1,2007,0
49,12500.0,4,73,2.0,3,1,2009,0
50,22000.0,0,160,4.0,0,1,2008,1
55,16000.0,0,54,1.6,3,1,2013,0
57,9999.0,1,65,1.6,3,1,2012,0
55,17000.0,0,51,2.5,3,1,2011,1
43,20000.0,0,123,3.5,1,1,2008,1
33,18000.0,0,55,2.0,3,1,2012,1
70,14000.0,0,108,3.0,3,1,2007,1
55,8500.0,3,89,1.6,3,1,2008,0
57,14500.0,3,75,1.6,3,1,2013,0
77,22000.0,0,123,3.0,0,1,2009,1
71,14000.0,0,81,2.4,3,1,2009,1
55,13500.0,0,95,2.0,3,1,2008,1
52,5800.0,4,230,1.6,3,1,2005,0
43,28500.0,3,130,4.6,3,1,2009,1
4,10900.0,3,199,3.0,3,1,2004,0
49,10900.0,2,99,1.6,3,1,2009,0
76,1555.0,3,125,1.35,3,1,1987,2
23,1100.0,1,61,1.1,3,1,1986,0
76,2500.0,1,200,1.5,3,1,2002,0
14,9000.0,2,146,1.6,0,1,2007,0
33,10700.0,1,114,1.6,0,1,2011,0
76,2300.0,1,137,1.5,1,1,2004,0
7,547800.0,3,0,6.75,3,1,2016,2
68,5950.0,1,150,1.3,3,1,2004,0
76,3500.0,3,105,1.6,1,1,2008,0
57,11900.0,0,167,1.6,0,1,2011,0
53,1500.0,1,1,1.4,3,1,1964,2
77,20900.0,3,25,2.0,0,1,2015,0
12,4999.0,3,117,1.6,3,1,2008,0
4,9700.0,3,249,2.5,0,1,2004,1
69,12300.0,0,100,2.7,0,1,2010,1
52,24000.0,0,20,2.5,0,1,2013,1
39,12800.0,1,50,1.6,3,1,2012,0
59,12000.0,5,137,1.5,0,1,2012,0
12,6200.0,3,125,2.5,1,1,2005,0
80,800.0,1,247,1.1,1,1,1994,0
39,22000.0,0,75,2.4,1,1,2011,1
74,17777.0,2,120,2.7,1,1,2006,1
42,29999.0,2,130,3.6,0,1,2009,1
74,39500.0,2,100,4.5,0,1,2008,1
74,21999.0,2,65,2.5,3,1,2012,0
74,63333.0,2,33,4.5,0,1,2013,1
4,23333.0,2,150,4.2,3,1,2007,1
74,25999.0,2,108,4.0,3,1,2008,1
67,14777.0,2,100,1.8,3,1,2011,1
74,16500.0,2,130,2.7,1,1,2004,1
37,39900.0,3,22,2.0,3,1,2015,2
4,48900.0,2,82,4.2,3,1,2007,1
12,75000.0,2,10,6.2,3,1,2011,2
76,2000.0,1,162,1.5,1,1,2001,0
77,6900.0,3,320,1.8,1,1,2002,0
59,3400.0,1,77,1.8,2,1,1994,0
77,9599.0,3,140,1.8,3,1,2008,0
59,15000.0,3,21,1.5,0,1,2014,0
57,7400.0,1,145,2.0,1,1,2006,0
52,21000.0,0,29,2.0,1,1,2014,1
50,43999.0,3,132,3.0,0,1,2010,2
12,5700.0,3,130,1.6,3,1,2006,0
59,9700.0,5,152,2.0,0,1,2010,0
5,13000.0,3,90,5.0,3,0,2008,2
67,5600.0,4,174,1.4,3,1,2001,0
76,1999.0,1,10,1.3,3,1,1993,0
5,37500.0,2,55,2.0,3,1,2014,2
23,5000.0,1,180,1.3,3,1,2006,0
56,4900.0,5,240,1.3,0,1,2006,0
5,18700.0,0,260,3.0,0,1,2006,1
53,550.0,3,30,99.99,3,1,1971,2
59,10500.0,1,148,1.5,0,1,2012,0
52,8200.0,3,160,2.0,1,1,2007,0
69,10500.0,0,106,2.0,0,1,2008,1
59,7800.0,5,200,1.9,0,1,2002,0
67,10900.0,4,95,2.0,3,1,2008,1
17,2780.0,1,62,0.8,3,1,2007,0
68,21091.34235,1,0,0.9,3,1,2016,2
23,4700.0,1,192,1.4,2,1,2008,0
37,32500.0,2,43,4.2,3,1,2007,2
5,13950.0,0,278,3.0,0,1,2003,1
55,3200.0,3,177,1.6,1,1,1995,0
50,11000.0,3,263,3.2,0,1,2001,2
76,1300.0,3,160,1.5,1,1,1991,2
4,39999.0,0,45,2.0,0,1,2014,1
5,19500.0,3,190,6.0,3,1,2004,2
42,35750.0,0,71,2.2,0,1,2013,1
0,30999.0,0,32,3.7,2,1,2010,1
22,1900.0,3,290,1.6,1,1,1996,0
57,2000.0,5,496,2.5,2,1,1996,0
12,6999.0,1,113,1.8,2,1,2007,0
14,1650.0,3,240,2.2,0,0,2001,0
59,5800.0,5,143,1.5,0,1,2007,0
